date_time,tweet,splchar1,splchar2,is_sarcastic
25-03-2021 13:30,b'Shocked. #sarcasm Cuomo\xe2\x80\x99s Family Is Said to Have Received Special Access to Virus Tests https://t.co/LXmJtuhPhU',b'kimhowarddc',"b'Washington, DC'",1
25-03-2021 13:26,"b'@Pit_master_jeff @ASPphysician But according to internet wisdom, covid is 99.7% survivable. #COVIDIOT #sarcasm \n#LongCovid'",b'RonLoxton',"b'Cambridge, ON Canada'",1
25-03-2021 13:21,"b'People say ""you don\'t have (capakity) to do anything"" but I know I have a lot of capacity.\n#Sarcasm'",b'i_saadshakir',"b'Hyderabad, India'",1
25-03-2021 13:11,b'@ShawnCatalano1 @MizThatch @jhaskinscabrera @coreydidntdoit1 @ramsangels @Disney Look how awful it is at\xe2\x80\xa6 https://t.co/ocdEEfeCp1',b'sandtrooper320',b'',1
25-03-2021 13:06,"b""So the one who couldn't even garner enough support to get to the first democrat presidential primary is now in char\xe2\x80\xa6 https://t.co/V5weNYSkvy""",b'bill_mynatt',"b'Beautiful downtown, Powell, TN'",1
25-03-2021 13:05,b'If Any Policemen or Municipal Executive Caught You Without #Mask And Want To Penalise You.\n\nThen Inform Them You Ar\xe2\x80\xa6 https://t.co/isAwJTNiqr',b'KhalidHMukadam',"b'Dubai, United Arab Emirates'",1
25-03-2021 13:00,"b'It\'s said that #sarcasm is the lowest form of #wit. To that I say ""No, really? Hey, somebody give this person a #Nobel #peace #prize!""'",b'wit_twitt',b'',1
25-03-2021 12:50,"b""I don't get paid as much as @andersoncooper does, and I do the same job. It's not because I have a smaller audience\xe2\x80\xa6 https://t.co/3yqiSnMJsA""",b'EstebanDHR',b'Estados Unidos',1
25-03-2021 12:46,"b'@Dev_Fadnavis @bjp4mumbai Thank you so much for maintaining the #SocialDistancing, wearing a mask, and showing how\xe2\x80\xa6 https://t.co/0Y62KzKZoU'",b'SwapneelSMohite',b'Mumbai',1
25-03-2021 12:40,"b'Sydney Powell\'s defense that ""No reasonable person would believe my statements"" is a great way to evade responsibil\xe2\x80\xa6 https://t.co/JgeA61FXnQ'",b'WayneO65537',b'',1
25-03-2021 12:39,b'If i had a dollar for every mistake i made in my choices.\n\nI would have been richer than Bill gates for sure\xe2\xad\x95\n\n#Sarcasm',b'Shashank_Shank2',"b'kolkata,India'",1
25-03-2021 12:25,b'@mmpadellan By implication this Senator is demanding all gun shops be closed on Sundays. Why does Sen. Hyde-Smith h\xe2\x80\xa6 https://t.co/ks7YPmAx19',b'WTGGWTWTP',b'NorCal',1
25-03-2021 12:23,b'@AZMorningNews @chadbensonshow @JimSharpe @NEWS923 Chad? Again? The guy is high on recent  covid vaccine injection. #sarcasm',b'Crosley_AZ',b'',1
25-03-2021 12:11,b'@FOX59 No need to be concerned @IndyMayorJoe just cited 2 restaurants this past week for not wearing masks. He is on top of it! #sarcasm',b'indybats',"b'Indianapolis, IN'",1
25-03-2021 11:59,b'Sarcasm is a sign of weakness. #Fact of the day #facts #real #realtalk #word we should face the issues not make a w\xe2\x80\xa6 https://t.co/3Yo1cLsc5C',b'Blessednazirite',b'WorldWide',1
25-03-2021 11:45,"b""Anyway, it gives me good humor, because I'm laughing out loud, reading that some parents are shocked because of the\xe2\x80\xa6 https://t.co/NVLr68VSlH""",b'MovieTheatrGoer',b'\xf0\x9f\x87\xae\xf0\x9f\x87\xb9 potter -\xe2\x9d\xa4\xef\xb8\x8fPerforming arts',1
25-03-2021 11:34,"b'It\'s said that #sarcasm is the lowest form of #wit. To that I say ""No, really? Hey, somebody give this person a #Nobel #peace #prize!""'",b'MyWitsEndTweet',b'',1
25-03-2021 11:25,"b""Apparently, Candy crush saga is 2nd most thing played by girls..... I'm still at 1st!\n#Sarcasm #Chandler #FunFacts\xe2\x80\xa6 https://t.co/lyvlod2cRf""",b'ArvinSi56732525',b'',1
25-03-2021 11:09,"b""@toddthepainter It's gotta be the Freemasons. #sarcasm""",b'ScottLa61210972',b'',1
25-03-2021 11:07,b'BREAKUPS AND #SARCASM https://t.co/LGrjnIfWzQ #breakup #love https://t.co/9zLASWROpO',b'alegnamedia',b'NC',1
25-03-2021 11:04,"b'@WolfVanHalen Tell us how you really feel, Wolf !!! #sarcasm'",b'M_C_Shake_Down',b'',1
25-03-2021 10:51,b'@JamesHutton80 @The_FOH @JamTarts @srwallace1 Excellent - reply will be imminent then #sarcasm',b'GeoffK1874',b'Melbourne',1
25-03-2021 10:36,b'Hahahah they always have ENDLESS money to buy dips\xf0\x9f\xa7\x90\xf0\x9f\xa7\x90\xf0\x9f\xa7\x90\xf0\x9f\xa4\x93\xf0\x9f\xa4\x93\xf0\x9f\xa5\xb8\xf0\x9f\xa5\xb8\xf0\x9f\xa5\xb8 WHATEVAAAA #SARCASM\nNAAH YOUR THE VICTIM BUYING IT AND G\xe2\x80\xa6 https://t.co/gOfazCvrVE',b'crypto_michel',b'DUTCH!',1
25-03-2021 10:33,"b""But, only if you can prove you weren't irresponsible. \n\nStill with me?\nYou understand how stupid your anti-student\xe2\x80\xa6 https://t.co/D0GvzqNTdS""",b'realTHNews',"b'Atlanta, GA'",1
25-03-2021 10:32,"b'#sarcasm #solarenergy #efficiency #worldwide #free #everyday #use #storedesign #cleanenergy \n\nAs the saying goes, t\xe2\x80\xa6 https://t.co/aSnu5SfGlV'",b'cosvar57_vardas',b'CY',1
25-03-2021 10:30,b'A #social #problem unnecessarily (#para) #militarised. Well done. #sarcasm #Glendale #LA #LAPD https://t.co/gWqbbTdJOh',b'touchst0ne',b'London',1
25-03-2021 10:24,"b""Company: Do you know how to leverage multiple moving parts?\nMe: I've played Lego and Playmobil for years.\xe2\x80\xa6 https://t.co/SAXjeAwnUY""",b'Hillelw2write',b'Israel',1
25-03-2021 10:22,"b""Hi @EnglishHeritage I'm building a Medieval style castle &amp;  I need an expert to do all the research and heavy lifti\xe2\x80\xa6 https://t.co/N8VoX8N4EI""",b'CW_Stagg',b'',1
25-03-2021 10:11,"b'@schunyr @semperdiced @justinbaragona Meanwhile George W. Bush, Meghan McCain, all the Trump kids, etc. totally got\xe2\x80\xa6 https://t.co/M15l83nFtV'",b'BRHOwens',b'',1
25-03-2021 10:05,b'I have been suffer these days be like \nHate Mornings\xe2\x98\xb9\xef\xb8\x8f\nBored of Afternoon\xf0\x9f\x98\xb6\nTired in Evening \xf0\x9f\x98\x91\nDepressed at Night\xf0\x9f\xa4\xaf\n#Sarcasm',b'ParagBharambe65',b'',1
25-03-2021 10:03,"b'.@SenTedCruz You\xe2\x80\x99re still supposed to wear a mask even after you\xe2\x80\x99ve been vaccinated, Mr. Know It All. #sarcasm https://t.co/Lpcf4A6wjY'",b'GhostBetsyRoss',b'',1
25-03-2021 10:03,"b'@elonmusk Congratulations, we are the first species  to leave trash on Mars. Yay!! How cool is that \xf0\x9f\x98\x8e #sarcasm'",b'ZLissan',b'',1
25-03-2021 10:01,"b'@WestHamMatters Oh it is racist didnt you know, its also a symbol of suppression, its the very root of all that is\xe2\x80\xa6 https://t.co/Pbu4CBagFN'",b'Ahh__WOOOO',b'',1
25-03-2021 10:01,b'So #Zomato guys have already invented time machine that could freeze time. Been showing 14 minutes for quite a whil\xe2\x80\xa6 https://t.co/ekkol2Ku3v',b'themukulanand',b'India',1
25-03-2021 09:18,"b'So, we now have @TheWho giving health tips on @Uber \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 \n#sarcasm https://t.co/KGehseaDmi'",b'thejasonpa7ne',"b'London, England'",1
25-03-2021 09:14,b'Hospital wards &amp; ICU are bursting with Covid patients.\n\nThe only hospital in entire desh dealing with burns is open\xe2\x80\xa6 https://t.co/3KazAOgKAm',b'freebangladesh',b'Bangladesh',1
25-03-2021 08:59,b'Google ML algo at next level\n#Google  #AI  #sarcasm https://t.co/OK43i9e1vp',b'vishal_neekhara',"b'Bengaluru, India'",1
25-03-2021 08:34,"b'@zoo_bear Yes, what a thought! muslim boys are making muscles going zym doing 4 hours  just to impress hindu girls\xe2\x80\xa6 https://t.co/Z4ZqYkl0oH'",b'vachasrap',b'',1
25-03-2021 08:32,b'Cheese\n#dank #relatable #humor #twitterpost #tiktokmemes #instamemes #anime #dankmemesdaily #tweet #comedy\xe2\x80\xa6 https://t.co/TxZ8PeYOw7',b'WasJosef',b'',1
25-03-2021 08:28,b'Let my people go...and find work.\n#passover #passover2021 #jobhunting #jobsearching #fixthehiringprocess\xe2\x80\xa6 https://t.co/u0VrjVKnCW',b'Hillelw2write',b'Israel',1
25-03-2021 08:22,b'Have you ever wanted to make a snarky comment on a SM post but then realize it will be TOTALLY lost on the recipien\xe2\x80\xa6 https://t.co/JVP2I3r2XK',b'Fox19Rebecca',"b'Cincinnati, OH'",1
25-03-2021 08:20,b'@AmitShah #COVID\xe3\x83\xbc19 #clap at covid protocols super following #Sarcasm',b'PreetReema',b'',1
25-03-2021 08:11,b'The genius of R.K.Laxman ! \n#rklaxman #cartoonist #humour #Sarcasm https://t.co/xOv6Q7pL9S',b'NavedJafri_BOO',"b'Mumbai, India'",1
25-03-2021 07:31,"b""The one who has an idea; doesn't have money. \nThe one who has money doesn't need an idea; LOL. \n\nI think you are getting the point.\n#sarcasm""",b'pushpu0071',b'\xe0\xa4\xad\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xa4',1
25-03-2021 07:19,b'@stillgray Killing of my fellow iraqis?\nWho got killed in this game then?\nAre these characters real persons ?\nAre t\xe2\x80\xa6 https://t.co/7NBauwiLsU',b'EvelienR',b'',1
25-03-2021 07:01,b'Such a complex piece of SHIT \xf0\x9f\x98\x81\n#sarcasm #Chemistry #organicchemistry https://t.co/Uqvi7alB2Q',b'LimbuLIM',"b'Winnipeg, Manitoba'",1
25-03-2021 06:58,"b""Don't give something you aren't given\n\n#memes #sarcasm #socialmedia #broke #nomoney #theoffice #jimhalpert #jimbo\xe2\x80\xa6 https://t.co/nNBE0Dj6Dq""",b'TheLaughingLadd',b'',1
25-03-2021 06:49,"b""@POTUS @GovInslee \nYou are really helping out #Sarcasm \xf0\x9f\xa4\x94how about the working that can't get Full time due to Obama\xe2\x80\xa6 https://t.co/IvQAgcfPE5""",b'krazyKnikazy',b'',1
25-03-2021 06:43,"b'Well, there might be case where a perceived ""anti-social"" person might be ""unfairly"" prevented from buying a gun to\xe2\x80\xa6 https://t.co/CcR34ABukB'",b'touchst0ne',b'London',1
25-03-2021 06:09,b'\xf0\x9f\x99\x82thanks for explaining but never needed that.\n\n#sarcasm #memesdaily',b'Yourpartnerr',b'',1
25-03-2021 06:05,"b""*you're preaching the choir. 'scuse me. excuse the typo. sorry. I don't want my point to be invalidated because I u\xe2\x80\xa6 https://t.co/VciJhYYTCp""",b'E_MaddX',b'Stop being a fucking idiot.',1
25-03-2021 06:05,"b""I guess the panoramic didn't have any effect on the gas prices \xf0\x9f\xa4\x94 wild #Sarcasm""",b'SamAlfaro13',b'',1
25-03-2021 06:00,b'How to break shackles and win Independence in 5 easy ways?\n\nSee: https://t.co/x0hITmZqQO\n\n#isrgrajan\xe2\x80\xa6 https://t.co/VYImMLnGOp',b'isrgrajan',"b'DT: 27.1340,81.9619'",1
25-03-2021 05:45,"b'This &amp; everything you just said Laurence it\xe2\x80\x99s Disputed #Sarcasm Brits came to America &amp; convinced we need change, d\xe2\x80\xa6 https://t.co/FNM6PJI3AV'",b'AaronRBridges',b'Earth-USA \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 proud of it ',1
25-03-2021 05:22,"b'@NSR_Stevenson @MattMackowiak @mikepompeo I was looking for #sarcasm, then I realized you are for real. Wow.'",b'GINGERKING711',b'my wheelhouse',1
25-03-2021 05:00,"b'""What seems to be the problem?,"" asked the doc. ""\nWell,"" #Bhakt said, ""The entrance to my arse is sore."" \n""That\'s p\xe2\x80\xa6 https://t.co/Io409RxGfM'",b'gsb2041',b'Jalandhar',1
25-03-2021 04:54,b'I have an essay due in. . . 2 hours.\n\n1750 to 2000 words.\n\nI have written 0 words thus far.\n\nThis should be fun. (&lt;-- #SARCASM)',b'klw_deplorable',b'The Twilight Zone',1
25-03-2021 04:49,b'@myonlysecret @Ask_anAspergirl Thanks for explaining that to me. I really needed you to explain that to me. #Sarcasm',b'Nnedi',b'The Greeny Jungle',1
25-03-2021 04:46,"b""@johnj17 @FBI Yeah!  Let's not pay attention to sedition.  We need to pay attention to some other thing over there\xe2\x80\xa6 https://t.co/ROz8VJQlYP""",b'GINGERKING711',b'my wheelhouse',1
25-03-2021 04:38,b'@NYDailyNews Wow...he\xe2\x80\x99s so smart. #sarcasm',b'JMullins1129',"b'New Jersey, USA'",1
25-03-2021 04:31,"b""@droverdriver61 I don't think we have one.... do we? (#Sarcasm)  #auspol #MSM""",b'denniallen',b'Socialist Republic Victoria ',1
25-03-2021 04:27,b'Hashim Thakur\xf0\x9f\x98\x8e\xf0\x9f\x98\x82\n\n#Sarcasm #Just4Fun https://t.co/DiH3ma7ANt',b'HarshRo45_',b'Ghar mai',1
25-03-2021 04:24,b'I agree with the #Hydrogen efficiency argument\n\nH\xe2\x82\x82 first converted into heat &amp; light. Then light into electricity.\xe2\x80\xa6 https://t.co/UC2iVnjSRD',b'FCIndia_',b'India',1
25-03-2021 04:02,"b""Hey everyone let's trade a player because he's had a few bad games #sarcasm #utahjazz #takenote""",b'UtahSysAdmin',"b'Utah, USA'",1
25-03-2021 03:46,"b""I'd to compliment my poor decision-making. You did well today. #Sarcasm""",b'amredj',b'',1
25-03-2021 03:22,b'@Helen_Salley I thought everyone knew COVID is over #Sarcasm',b'syc470',b'San Diego',1
25-03-2021 03:19,"b""So the suez canal, which ships 10% of the world's oil,  is blocked with a huge ship.... isnt it a good that Canadia\xe2\x80\xa6 https://t.co/6hpLh8nXeb""",b'BritChic65',b'The World',1
25-03-2021 03:00,"b'On a good note, Dr. Seuss and Mr. potato head are under control!!!! ***sarcasm***\n#sarcasm'",b'ddmote',b'Nauvoo ',1
25-03-2021 02:55,b'TIME\xe2\x8f\xb3\n\n#vidafact\n#time #value #deep #life #determination #toxic #photography #people #philosophy #priceless\xe2\x80\xa6 https://t.co/9etsKr36Mu',b'Bibiola1',b'Minna',1
25-03-2021 02:50,b'@ChenueHer Hes\xe2\x80\x99s a good guy I\xe2\x80\x99m sure. Clearly he went in there like that in case he had to save people from the bad guys #sarcasm',b'cloud711',b'here & there',1
25-03-2021 02:47,b'@JetsGirl76 @Bullzy1 I guess Sportsnet felt the Pens/Sabres game was what viewers wanted to see...#sarcasm',b'toddkrebs',"b'Winnipeg, Manitoba'",1
25-03-2021 02:45,b'@dsr68 @nothing4realk @upstate_dog @jackcruz252525 @larsp2740 @RandPaul Like I said...Fauci and Wikipedia are consi\xe2\x80\xa6 https://t.co/cz0Ut2WYRo',b'JasonDaggett',b'Birmingham AL',1
25-03-2021 02:44,b'I find myself thankful to the guy who took my \xe2\x80\x9cno\xe2\x80\x9d so well. He didn\xe2\x80\x99t even call me any names. #WomensHistoryMonth2021 #Feminism #sarcasm',b'earthandflora',b'Canada',1
25-03-2021 02:33,b'@smc429 Because God needs an ARMY of idiots to show their true colours. #sarcasm #fearLacksCourage',b'27Stante',b'',1
25-03-2021 02:27,"b""I think it's disgraceful that after 50 years, people don't know who Neil Armstrong is, or the type of trumpet he pl\xe2\x80\xa6 https://t.co/DvFE16daKU""",b'Jimithabitmoji',b'',1
25-03-2021 02:26,b'@_mandowhore Right?! At least invite me so I can say no loolllll the nerve of them. #sarcasm',b'sWooZ1e',b'Trinidad \xe2\x9c\x88 Orlando \xe2\x9c\x88 LA',1
25-03-2021 02:10,"b'@Jenn2NsReese Cuz #Meruca was founded by #Snowflakes, we know better than the #MetricSystem #DrivingOnTheLeft and t\xe2\x80\xa6 https://t.co/nV5rRnG6RN'",b'surkuss',b'',1
25-03-2021 01:44,b'@hrkbenowen Oh yes! I can\xe2\x80\x99t wait! I didn\xe2\x80\x99t know! What channel will it be on? \xf0\x9f\x99\x84#sarcasm',b'pamelarae32',b'',1
25-03-2021 01:43,b'Unpopular Opinion: if your #sarcasm is too advanced and nobody gets it.. maybe you are just an asshole :) https://t.co/tJBLRShlI4',b'cody137w',"b'Boca Raton, FL'",1
25-03-2021 01:41,"b""@VegansUK @TheSkepticalV I think he's trying to convince everyone to turn vegan #sarcasm""",b'jj6308',b'ATL',1
25-03-2021 01:36,b'@DeniseShearin @AnthonyJoyner44 @atrupar @SenHydeSmith No voting on Sunday than no Football or any other televised\xe2\x80\xa6 https://t.co/S7LFBt3lE5',b'JeffreyAWillia4',b'Gunter Texas',1
25-03-2021 00:58,b'#BostonCeltics \n\n@celtics Hey coach- I see you in an empty arena with other people wearing masks- as well as those\xe2\x80\xa6 https://t.co/oIprbm8M1d',b'RudeTexasKitty',b'Back to Oregon',1
25-03-2021 00:57,"b'To CRYPTO Newbies: Do you want to lose money? \xf0\x9f\xa5\xb8\n\nJust follow the BUY HIGH, SELL LOW Strategy. \xf0\x9f\x91\x8c\n\nBuy when prices ar\xe2\x80\xa6 https://t.co/rMd4vVQbMZ'",b'DoctorKlever',"b'New York, USA'",1
25-03-2021 00:51,"b'Posted @withregram \xe2\x80\xa2 @motivationalpage This is a quote said by the kids, y\xe2\x80\x99all agree with the kids? \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\n\n#MTVLPG\xe2\x80\xa6 https://t.co/WooL4lkVwe'",b'usmccarterswife',b'USA',1
25-03-2021 00:49,"b""Sarcasm is a little thick today, apologies to everyone who doesn't understand my sarcasm.\n\n#sarcasm #nursing""",b'tacolovingspic',b'A taco stand on the Death Star',1
25-03-2021 00:36,"b'@seanhannity @SaraCarterDC Yeah!  Sure, @seanhannity. There was no crisis at the border during Trump\xe2\x80\x99s presidency.\xe2\x80\xa6 https://t.co/3gLZvAwKWa'",b'topimpanation',"b'Los Angeles, CA'",1
25-03-2021 00:30,"b""@jodyvance WHAT?! HOW DARE YOU! YOU CAN'T JUST POST A PICTURE LIKE THIS AND MOVE ON, WHAAAAAAAAAAAAAGGGGGGGHhhhhhhhhhhhhhhhhhhhhhh\n\n#sarcasm""",b'AmirsDoingItAll',"b'Vancouver, British Columbia'",1
25-03-2021 00:28,b'@Aaron_Glantz @SF_DPH Racism creating  a permanently undereducated under class what a shocker here in liberal San Francisco #sarcasm',b'SanFranDamn',"b'San Francisco, CA'",1
25-03-2021 00:28,b'@geekmentality Oh are watching this movie? I hear it\xe2\x80\x99s pretty good. #sarcasm',b'Hunkburger',b'Canada',1
25-03-2021 00:27,"b""Like if you think I'm cute &lt;3 #sarcasm @nightbarbie https://t.co/R96ZQhuKeh""",b'Sofia54465781',"b'Houston, TX'",1
25-03-2021 00:25,"b""Didn't see this coming. #sarcasm\n\nHow much do you want to bet he's got a private online education provider lined up\xe2\x80\xa6 https://t.co/b5EzvJMe0v""",b'Erethizon',b'Kingston',1
25-03-2021 00:16,"b'@AndrewLSeidel @openargs @SenHydeSmith I don\xe2\x80\x99t believe God likes her much (although of course, he loves the sinner\xe2\x80\xa6 https://t.co/Ojs3wU0y3w'",b'RobbinMT',b'Western US via Venus',1
25-03-2021 00:12,b'@christolin14 From Ubun18? Why not just \xe2\x80\x9csudo do-release-upgrade\xe2\x80\x9d?\n\nIt will break your currently running OS (yes th\xe2\x80\xa6 https://t.co/Qe2aoq6QYA',b'pascalalfadian',b'Bandung',1
25-03-2021 00:06,b'Remember: only engage with people you disagree with if their viewpoint is comically simplistic and you can dunk on\xe2\x80\xa6 https://t.co/uZQESqLUri',b'thejoesumner',"b'Los Angeles, CA'",1
25-03-2021 00:02,"b'The reviews are in! #cartoon (Credit: RJ Matson, https://t.co/a4jwfMdyJC) #sarcasm https://t.co/5TwsBbwbEA'",b'jkr_on_the_web',b'varies',1
24-03-2021 23:59,b'@NotPokket Well you might crash your car and kill someone. Obviously.\n #sarcasm :)',b'DaimenWorrall',"b'Manchester, England'",1
24-03-2021 23:55,"b""@pensreport How could you possibly take out one of  Lafferty, Angello, Sceviour, Jankowski, or Gaudreau when they'r\xe2\x80\xa6 https://t.co/xGcz6mfVXC""",b'AxlWarpshaft01',b'',1
24-03-2021 23:32,"b""Don't fall for it. They're corporate demons in it for pure profit. #Sarcasm https://t.co/yx6UeNE17p""",b'SeanTwoNames',"b'Sherman Oaks, CA'",1
24-03-2021 23:30,"b'It\'s said that #sarcasm is the lowest form of #wit. To that I say ""No, really? Hey, somebody give this person a #Nobel #peace #prize!""'",b'wit_twitt',b'',1
24-03-2021 23:29,b'@GovGianforte I see you like to hunt illegally. Love to see a elected official breaking laws. Way to go! Of course\xe2\x80\xa6 https://t.co/2BwFaqQp6b',b'MattSparling1',"b'Groton, NY'",1
24-03-2021 23:27,"b'@dave26318632 @nigelstlewis @pritipatel Exactly, people here aren\xe2\x80\x99t engaging their brains before opening their mout\xe2\x80\xa6 https://t.co/EvtqeYnSOM'",b'jamie52971034',b'',1
24-03-2021 23:24,b'@DemocracyInn @mariacsuarez50 Two long guns...\n3 pistols...\n...and limp as F*ck.\nHe went straight into the bathroom\xe2\x80\xa6 https://t.co/imsG9f1CAC',b'colonelBOB2020',b'OUR UNIVERSE',1
24-03-2021 23:22,b'Super excited for these next 2 @Celtics games against the Bucks \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f #sarcasm',b'boydyo12',b'',1
24-03-2021 23:13,"b'Good job NCAA, really preventing a major problem here. #sarcasm https://t.co/82mPQrBdRh'",b'JackDenten',b'United States',1
